Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Post-Translational Protein Modification (GO:0043687)	2/48	0.12248422089406341	0.22361458893791653	0	0	3.4264347826086956	7.194735470030632	PARP1;CDK2
Regulation Of Protein Localization (GO:0032880)	3/97	0.12384625457498469	0.22576042940232702	0	0	2.5190976672648038	5.261675484774189	KDM1A;PARP1;CTNNB1
Monocarboxylic Acid Metabolic Process (GO:0032787)	3/97	0.12384625457498469	0.22576042940232702	0	0	2.5190976672648038	5.261675484774189	GPAM;FASN;CPT1C
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	3/98	0.12663758138343956	0.22842844765408563	0	0	2.492454026632847	5.150471709610231	HDAC2;GSTP1;RPS3
Erythrocyte Differentiation (GO:0030218)	2/49	0.12668371363228553	0.22842844765408563	0	0	3.3533617021276596	6.928252322126027	EPO;KIT
Fatty Acid Beta-Oxidation (GO:0006635)	2/49	0.12668371363228553	0.22842844765408563	0	0	3.3533617021276596	6.928252322126027	ECHDC1;PPARD
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	2/49	0.12668371363228553	0.22842844765408563	0	0	3.3533617021276596	6.928252322126027	GSTP1;CYP1B1
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	2/49	0.12668371363228553	0.22842844765408563	0	0	3.3533617021276596	6.928252322126027	IL1RAPL1;FAT4
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	2/49	0.12668371363228553	0.22842844765408563	0	0	3.3533617021276596	6.928252322126027	RAF1;TNF
Positive Regulation Of Nervous System Development (GO:0051962)	2/49	0.12668371363228553	0.22842844765408563	0	0	3.3533617021276596	6.928252322126027	IFNG;IL1RAPL1
Cellular Response To Insulin Stimulus (GO:0032869)	3/99	0.12945141021043835	0.22842844765408563	0	0	2.4663654618473894	5.042360076725963	PARP1;AKT1;PPARG
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	TNF
Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	SYK
Regulation Of Keratinocyte Migration (GO:0051547)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PTEN
Regulation Of Microtubule-Based Movement (GO:0060632)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	HDAC6
Brain Morphogenesis (GO:0048854)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PTEN
cGMP Metabolic Process (GO:0046068)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	NPPA
Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	TMEM30B
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	F2RL1
Cellular Response To UV-B (GO:0071493)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	STK11
Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PPARG
Cellular Response To Superoxide (GO:0071451)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PRDX2
Central Nervous System Neuron Axonogenesis (GO:0021955)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PTEN
Response To X-ray (GO:0010165)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	ATM
Response To Nitric Oxide (GO:0071731)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	CDK2
Retinoic Acid Receptor Signaling Pathway (GO:0048384)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PPARG
Digestive System Development (GO:0055123)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	KIT
Smooth Muscle Cell Differentiation (GO:0051145)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	BMP4
Epithelial Cell-Cell Adhesion (GO:0090136)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	KIT
Ganglion Development (GO:0061548)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	CTNNB1
Glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	ASS1
Visual Learning (GO:0008542)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	NF1
Histone H2A Ubiquitination (GO:0033522)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	BRCA2
Lipoprotein Transport (GO:0042953)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PPARG
Macrophage Chemotaxis (GO:0048246)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	LGALS3
Mast Cell Mediated Immunity (GO:0002448)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	KIT
Mitochondrial Genome Maintenance (GO:0000002)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PARP1
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	CD274
Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	CLU
Negative Regulation Of Cyclase Activity (GO:0031280)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	GRM3
Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	NFKB1
Neutrophil Activation Involved In Immune Response (GO:0002283)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	SYK
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PIK3CA
Podocyte Differentiation (GO:0072112)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	PTPRO
Polyamine Metabolic Process (GO:0006595)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	HDAC6
Positive Regulation Of Coagulation (GO:0050820)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	HPSE
Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	NF2
Positive Regulation Of Hemostasis (GO:1900048)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	HPSE
Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	CUL3
Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	CUL3
Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	TMEM30B
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	F2RL1
Programmed Necrotic Cell Death (GO:0097300)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	FASLG
Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	JUNB
Regulation Of Cell Cycle Checkpoint (GO:1901976)	1/11	0.13022026842289544	0.22842844765408563	0	0	7.8637450199203185	16.03046354195277	BRCA2
Epithelium Development (GO:0060429)	4/154	0.13037749647049193	0.22853852461023189	0	0	2.1073118279569893	4.29327109890347	LGALS3;PTER;TNC;PPARG
Regulation Of Epithelial Cell Migration (GO:0010632)	2/50	0.13091697705292177	0.2288209302680764	0	0	3.283333333333333	6.675646802845627	IFNG;HDAC6
Regulation Of Mitochondrion Organization (GO:0010821)	2/50	0.13091697705292177	0.2288209302680764	0	0	3.283333333333333	6.675646802845627	EP300;HDAC6
Cell Chemotaxis (GO:0060326)	2/50	0.13091697705292177	0.2288209302680764	0	0	3.283333333333333	6.675646802845627	PDGFRA;KIT
Regulation Of TORC1 Signaling (GO:1903432)	2/50	0.13091697705292177	0.2288209302680764	0	0	3.283333333333333	6.675646802845627	STK11;ATM
SMAD Protein Signal Transduction (GO:0060395)	2/51	0.13518250271801704	0.2357653021448329	0	0	3.2161632653061223	6.435959320538208	BMP4;GDF15
Metaphase Plate Congression (GO:0051310)	2/51	0.13518250271801704	0.2357653021448329	0	0	3.2161632653061223	6.435959320538208	INCENP;CUL3
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)	2/51	0.13518250271801704	0.2357653021448329	0	0	3.2161632653061223	6.435959320538208	RAC1;NF2
Activation Of GTPase Activity (GO:0090630)	3/102	0.13802373454143704	0.23733686069865137	0	0	2.391262017768042	4.735487001012679	USP6NL;RAP1GAP;SIPA1
Protein Catabolic Process (GO:0030163)	3/102	0.13802373454143704	0.23733686069865137	0	0	2.391262017768042	4.735487001012679	CASP8;CHEK2;MDM2
Regulation Of RNA Splicing (GO:0043484)	3/102	0.13802373454143704	0.23733686069865137	0	0	2.391262017768042	4.735487001012679	TRRAP;JMJD6;HSPA1A
Arachidonic Acid Metabolic Process (GO:0019369)	2/52	0.13947881452052255	0.23733686069865137	0	0	3.15168	6.208313388438752	CYP1B1;PTGS2
Regulation Of Protein Localization To Nucleus (GO:1900180)	2/52	0.13947881452052255	0.23733686069865137	0	0	3.15168	6.208313388438752	BMP4;NGFR
Cartilage Development (GO:0051216)	2/52	0.13947881452052255	0.23733686069865137	0	0	3.15168	6.208313388438752	BMP4;COL2A1
Fatty Acid Oxidation (GO:0019395)	2/52	0.13947881452052255	0.23733686069865137	0	0	3.15168	6.208313388438752	ECHDC1;PPARD
Regulation Of Cell Development (GO:0060284)	2/52	0.13947881452052255	0.23733686069865137	0	0	3.15168	6.208313388438752	AKT1;CTNNB1
DNA Strand Elongation (GO:0022616)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	TERT
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	GRM3
MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	TLR4
Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	TNF
Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	AKT1
Aspartate Family Amino Acid Metabolic Process (GO:0009066)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	ASS1
Atrial Cardiac Muscle Tissue Development (GO:0003228)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	BMP4
Base-Excision Repair, Gap-Filling (GO:0006287)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	APEX1
Cell-Cell Junction Maintenance (GO:0045217)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	F2RL1
Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048385)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	PRAME
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	BMP4
Relaxation Of Cardiac Muscle (GO:0055119)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	PIK3CA
Response To Interleukin-6 (GO:0070741)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	NFKB1
Defense Response To Tumor Cell (GO:0002357)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	PRDX2
snRNA Transcription (GO:0009301)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	SNAPC5
Spinal Cord Development (GO:0021510)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	NF1
Steroid Catabolic Process (GO:0006706)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	SPP1
Eye Photoreceptor Cell Differentiation (GO:0001754)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	MYO7A
tRNA 5'-Leader Removal (GO:0001682)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	RPP38
Granulocyte Activation (GO:0036230)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	F2RL1
Granulocyte Differentiation (GO:0030851)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	CSF3
Histone Monoubiquitination (GO:0010390)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	BRCA2
Lipoprotein Localization (GO:0044872)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	PPARG
Macrophage Migration (GO:1905517)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	LGALS3
Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	CHEK2
Myelination In Peripheral Nervous System (GO:0022011)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	NF1
Negative Regulation Of Alcohol Biosynthetic Process (GO:1902931)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	NFKB1
Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	PPARG
Negative Regulation Of Cell Cycle Phase Transition (GO:1901988)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	PTEN
Negative Regulation Of Coagulation (GO:0050819)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	HS3ST6
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	KDM1A
Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	HSPA1A
Negative Regulation Of Mononuclear Cell Migration (GO:0071676)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	AKT1
Negative Regulation Of Potassium Ion Transport (GO:0043267)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	PTK2B
Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	IL1RAPL1
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	AGER
Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	CTNNB1
Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	F2RL1
Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	TNF
Positive Regulation Of Regulated Secretory Pathway (GO:1903307)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	SYT4
Positive Regulation Of Ruffle Assembly (GO:1900029)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	HRAS
Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	AKT3
Regulation Of T Cell Differentiation In Thymus (GO:0033081)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	BMP4
Regulation Of Actomyosin Structure Organization (GO:0110020)	1/12	0.14118550745984262	0.23733686069865137	0	0	7.148496921405288	13.994473724874467	RAC1
Response To Lipopolysaccharide (GO:0032496)	4/159	0.14161150487093793	0.2378876599186103	0	0	2.0388137356919875	3.9852036652396134	CD274;GSTP1;TLR4;NFKB1
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	2/53	0.1438044682123386	0.24106930603301946	0	0	3.0897254901960785	5.991906996795754	IFNB1;MITF
Cellular Response To Alcohol (GO:0097306)	2/53	0.1438044682123386	0.24106930603301946	0	0	3.0897254901960785	5.991906996795754	CTNNB1;SLC5A5
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	2/53	0.1438044682123386	0.24106930603301946	0	0	3.0897254901960785	5.991906996795754	RAF1;TNF
Cellular Response To Organonitrogen Compound (GO:0071417)	3/105	0.14678353793438603	0.24589292123495832	0	0	2.3205764233404205	4.452713474700877	CTNNB1;CLU;SLC5A5
Regulation Of Exocytosis (GO:0017157)	2/54	0.14815805073497945	0.2467916573863041	0	0	3.030153846153846	5.78600502939814	APEX1;IL1RAPL1
Regulation Of Focal Adhesion Assembly (GO:0051893)	2/54	0.14815805073497945	0.2467916573863041	0	0	3.030153846153846	5.78600502939814	PTEN;RAC1
Regulation Of Lipid Metabolic Process (GO:0019216)	2/54	0.14815805073497945	0.2467916573863041	0	0	3.030153846153846	5.78600502939814	PPARG;PPARD
Mesenchymal Cell Differentiation (GO:0048762)	2/54	0.14815805073497945	0.2467916573863041	0	0	3.030153846153846	5.78600502939814	CTNNB1;S100A4
Negative Regulation Of TOR Signaling (GO:0032007)	2/54	0.14815805073497945	0.2467916573863041	0	0	3.030153846153846	5.78600502939814	STK11;ATM
Organelle Disassembly (GO:1903008)	2/54	0.14815805073497945	0.2467916573863041	0	0	3.030153846153846	5.78600502939814	HDAC6;AURKA
